onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
130.937	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.9494	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
138.9618	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
139.9774	1	10	1	945.7	1	0.8	0.18943	0.9	0.9375	1
140.9264	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
143.4404	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
147.4529	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
149.4674	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
150.483	1	10	2	1011.8	1	0.4	0.95224	0.1	0.13483	2
151.4986	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
154.7118	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
158.7243	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
160.7388	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
161.7544	1	10	1	962	1	0.4	0.75842	0.5	0.67228	3
162.7201	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
165.3506	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
169.363	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
174.3744	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
175.39	1	10	1	1143.4	1	0.4	0.81753	0.4	0.54502	4
176.5388	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
181.0507	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
185.0631	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.0776	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
188.0932	1	10	1	665.9	1	0	0	0.8	0.8	1
188.7758	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
192.9048	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
196.9172	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
197.9328	1	10	2	739.5	1	0	0	0.2	0.2	2
198.682	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.4125	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
205.4249	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.4405	1	10	1	718.9	1	0	0	0.8	0.8	3
207.173	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.6527	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
214.6651	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.6807	1	10	2	795.3	1	0	0	0.1	0.1	4
216.4799	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.4934	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
226.5026	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.5182	1	10	1	1156.4	1	0.8	0.72468	0.4	0.89872	1
228.6836	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
232.5629	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
236.5753	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
238.5898	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.6054	1	10	1	772.5	1	0.6	0.93806	0.9	0.96875	2
240.3879	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.6168	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.6292	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.6438	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.6594	1	10	2	1597.1	1	0.6	0.86733	0.2	0.30099	3
253.2743	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.5864	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.5988	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.6134	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.629	1	10	1	1232.8	1	0.4	0.31149	0.6	0.541	4
265.8776	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.1242	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.1366	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
275.1512	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.1668	1	10	1	1237.4	1	0	0	0.5	0.5	1
277.4155	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.3457	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
287.3716	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.3872	1	10	2	902.8	1	0	0	0.4	0.4	2
289.3029	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.2987	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.3111	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
298.3267	1	10	2	857	1	0	0	0.8	0.8	3
299.1924	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
301.9062	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.9186	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.9342	1	10	1	1410	1	0	0	0.6	0.6	4
308.3494	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.3129	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.3254	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.341	1	10	2	1592.1	1	0.4	0.82544	0.1	0.050292	1
317.9393	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.0016	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.0141	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.0286	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
329.0442	1	10	2	1679.4	1	0.8	0.80693	0.9	0.9375	2
330.7258	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
333.606	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.6185	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.6298	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
343.6454	1	10	1	1359.5	1	0.6	0.03902	0.1	0.03125	3
345.0107	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.0897	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
353.1021	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.1166	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.1322	1	10	2	1020.9	1	0.4	0.77752	0.3	0.35168	4
357.1645	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
360.128	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.1404	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
366.155	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
367.1705	1	10	2	865.7	1	0	0	0.4	0.4	1
368.0529	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.6824	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.6949	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.7105	1	10	2	1346.5	1	0	0	0.2	0.2	2
378.059	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.0725	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.085	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
386.1005	1	10	1	1177.7	1	0	0	0.8	0.8	3
387.2826	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
389.8965	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.9224	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.938	1	10	1	1134.7	1	0	0	0.5	0.5	4
399.0868	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.1991	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.2282	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.2438	1	10	2	995.2	1	0.6	0.43145	0.1	0.03125	1
409.2427	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
412.3228	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
416.3352	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.3498	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.3654	1	10	1	988	1	0.5	0.26836	0.9	0.975	2
420.3643	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.9106	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.923	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.9375	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.9531	1	10	1	1142.5	1	0.4	0.53198	0.7	0.85465	3
432.1019	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.8157	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
438.8281	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.8427	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.8583	1	10	1	5035.4	1	0.4	0.23834	0.8	0.82556	4
446.9029	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
451.3482	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.3607	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
