onset	duration	value	response	rt	good	a	bias	p	pv	ronda
290.8023	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.8167	1	10	1	3421.9	1	0.7	0.063148	0.9	0.81401	4
295.2424	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
299.433	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.4408	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.4529	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.4673	1	10	1	1447.8	1	0	0	0.6	0.6	1
307.9308	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.4374	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
319.4551	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.4695	1	10	2	2419.8	1	0	0	0.6	0.6	2
322.8974	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.0238	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
330.0481	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.0625	1	10	1	1681.2	1	0	0	0.7	0.7	3
332.7587	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.6667	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
340.6911	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.7055	1	10	2	5950.8	1	0	0	0.3	0.3	4
347.6589	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
351.3007	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.3251	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.3395	1	10	2	5418	1	0.8	0.36067	0.7	0.9375	1
361.7607	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.4215	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.4292	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.4414	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.4558	1	10	2	4449.9	1	0.6	0.42595	0.5	0.38893	2
375.9125	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.4569	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.4646	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.4867	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.5011	1	10	2	3807.3	1	0.7	0.73733	0.9	0.95833	3
392.3259	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.1696	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.1773	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.1895	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
402.2039	1	10	2	1355.5	1	0.6	0.96616	0.1	0.19924	4
403.5675	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.0265	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
411.0342	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.0464	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.0608	1	10	1	6469.4	1	0	0	0.4	0.4	1
420.5464	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
424.7536	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.778	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.7924	1	10	2	2083.4	1	0	0	0.1	0.1	2
431.8877	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.7646	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
438.789	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.8034	1	10	1	4531.5	1	0	0	0.5	0.5	3
444.3433	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.7191	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.7368	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.7512	1	10	2	825.4	1	0	0	0.2	0.2	4
456.5827	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.7567	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.7811	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.7955	1	10	1	4508.7	1	0.6	0.93569	0.2	0.40353	1
470.3187	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.0105	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
478.0182	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
480.047	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
481.0614	1	10	2	938.3	1	0.4	0.21877	0.5	0.31251	2
482.0093	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
484.8031	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
488.8108	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
490.8396	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
491.854	1	10	1	8798.4	1	0.7	0.78517	0.1	0.041667	3
500.6677	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
504.2763	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
508.2841	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
510.3129	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
511.3273	1	10	2	838.8	1	0.4	0.62579	0.2	0.08386	4
512.1754	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
515.5013	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
519.5091	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
