onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
77.6071	1	10	2	4080	1	0.8	0.70291	0.4	0.81163	3
81.7027	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
85.6819	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
89.6943	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
91.7088	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
92.7244	1	10	1	2500	1	0.5	0.2107	0.6	0.4107	4
95.2384	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
99.3175	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
103.3299	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
105.3444	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
106.36	1	10	1	1159.4	1	0	0	0.9	0.9	1
107.5255	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
111.1882	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
115.2007	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
116.2163	1	10	2	1534.4	1	0	0	0.1	0.1	2
117.7646	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
121.4108	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
128.42	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
129.4356	1	10	2	1095.7	1	0	0	0.1	0.1	3
130.5345	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
133.3981	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
137.4105	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
138.4261	1	10	2	971.9	1	0	0	0.1	0.1	4
139.4084	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
142.6883	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
146.7007	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
147.7163	1	10	2	2264.6	1	0.6	0.21104	0.1	0.03125	1
149.9972	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
153.993	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
158.0054	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
160.02	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
161.0355	1	10	1	2466.8	1	0.5	0.88152	0.1	0.081523	2
163.5163	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
166.1468	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
170.1592	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
172.1738	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
173.1894	1	10	2	1462.5	1	0.6	0.91447	0.7	0.96875	3
174.6545	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
177.335	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
181.3474	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
186.3588	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.3744	1	10	1	629.5	1	0.6	0.66306	0.4	0.49458	4
188.007	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
192.0361	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
196.0485	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
198.0631	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
199.0787	1	10	2	1692.9	1	0	0	0.1	0.1	1
200.7769	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.4574	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
207.4698	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
208.4854	1	10	2	732.5	1	0	0	0.6	0.6	2
209.2346	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
212.7309	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
216.7433	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.7589	1	10	1	1734.5	1	0	0	0.3	0.3	3
219.507	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.8525	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.8649	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.8805	1	10	2	1239.9	1	0	0	0.4	0.4	4
230.1292	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
233.2259	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
240.2351	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
241.2507	1	10	2	2100.7	1	0.4	0.23136	0.4	0.15424	1
243.3652	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
247.4442	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.4566	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
253.4711	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.4867	1	10	2	519.9	1	0.6	0.45317	0.7	0.92975	2
255.0195	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.7	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.7124	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.727	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.7426	1	10	1	616.6	1	0.7	0.39565	0.5	0.25652	3
265.3752	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.2888	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
272.3012	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
274.3158	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
275.3314	1	10	1	459.3	1	0.8	0.96253	0.1	0.35012	4
275.7975	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.427	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
283.4395	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
285.454	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
286.4696	1	10	2	972.6	1	0	0	0.7	0.7	1
287.4519	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.0991	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.125	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
298.1406	1	10	1	858.5	1	0	0	0.9	0.9	2
299.0063	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.5016	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
307.514	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
308.5296	1	10	1	3914.8	1	0	0	0.1	0.1	3
312.4588	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.338	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.3504	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.366	1	10	2	1371.7	1	0	0	0.4	0.4	4
322.7479	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.161	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
330.1734	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.189	1	10	2	703	1	0.5	0.060129	0.9	0.86013	1
331.9049	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.7675	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
339.7799	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.7944	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.81	1	10	1	564.8	1	0.6	0.14747	0.7	0.4712	2
343.3927	1	20	4	1663.3	1	n/a	n/a	n/a	n/a	n/a
346.889	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.9015	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.9128	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.9284	1	10	2	556.6	1	0.5	0.1074	0.7	0.5074	3
357.4945	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.1073	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
365.1198	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
367.1343	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.1499	1	10	1	980.3	1	0.8	0.4799	0.4	0.0625	4
369.1322	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.3455	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.3579	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.3724	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
379.388	1	10	1	1294.2	1	0	0	0.7	0.7	1
380.6866	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.2329	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.262	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
389.2776	1	10	1	1612.9	1	0	0	0.3	0.3	2
390.8925	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.5897	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.6021	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.6177	1	10	1	486.8	1	0	0	0.1	0.1	3
399.1172	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.8642	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.8902	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
409.9058	1	10	2	1884.6	1	0	0	0.7	0.7	4
411.8037	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.4343	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.4634	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.479	1	10	1	1843.5	1	0.7	0.096578	0.8	0.55868	1
421.327	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
424.1574	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.1698	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.1843	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.1999	1	10	1	1743.9	1	0.4	0.21103	0.8	0.80736	2
432.9481	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
435.6452	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.6576	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.6722	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.6878	1	10	1	1699.2	1	0.8	0.1474	0.4	0.0625	3
444.4026	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.9988	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.0112	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.0258	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.0414	1	10	1	340.3	1	0.4	0.63196	0.2	0.087976	4
455.391	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
458.9872	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
462.9996	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
