onset	duration	value	response	rt	good	a	bias	p	pv	ronda
86.466	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
87.4804	1	10	2	3457.9	1	0.6	0.35218	0.8	0.96875	4
90.9559	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
94.7307	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
98.7383	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
100.7504	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
101.7648	1	10	2	3042.5	1	0	0	0.7	0.7	1
104.8245	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
108.433	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
112.4406	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
113.455	1	10	2	1411.3	1	0	0	0.2	0.2	2
114.8685	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
117.8949	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
124.9124	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
125.9268	1	10	1	1342.6	1	0	0	0.2	0.2	3
127.2738	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
130.4	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.4076	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
135.422	1	10	1	1122.9	1	0	0	0.4	0.4	4
136.5528	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
140.6435	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
144.6511	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
145.6655	1	10	1	1020.6	1	0.8	0.91081	0.1	0.14325	1
146.6965	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
150.4879	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
154.4955	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
156.5076	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
157.522	1	10	1	1451.1	1	0.7	0.2418	0.6	0.23087	2
158.9854	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
163.0096	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
167.0172	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
169.0293	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
170.0437	1	10	1	862.8	1	0.5	0.68316	0.3	0.28316	3
170.9084	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
173.9182	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
177.9259	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
182.9478	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
183.9622	1	10	1	887.2	1	0.6	0.95558	0.1	0.18338	4
184.8602	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.7702	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
191.7778	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
193.79	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.8043	1	10	2	1604.3	1	0	0	0.7	0.7	1
196.4174	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
199.5602	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.5845	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
204.5988	1	10	2	1119.1	1	0	0	0.6	0.6	2
205.7296	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
208.3237	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
212.348	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.3624	1	10	1	2383.8	1	0	0	0.8	0.8	3
215.757	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
218.4841	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
222.5083	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.5227	1	10	2	1225.3	1	0	0	0.7	0.7	4
224.7533	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.2454	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.2628	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
236.2772	1	10	2	926.8	1	0.5	0.69089	0.5	0.69089	1
237.2084	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
240.2183	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.2259	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
246.238	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
247.2524	1	10	2	705.8	1	0.5	0.3823	0.7	0.7823	2
247.9674	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.5925	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.6002	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.6123	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
258.6266	1	10	2	692.3	1	0.4	0.41051	0.8	0.94034	3
259.3251	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.3327	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.3403	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.3524	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
270.3668	1	10	1	1378.4	1	0.5	0.97425	0.1	0.17425	4
271.747	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
274.8899	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.8975	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.9096	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
281.924	1	10	2	1781.8	1	0	0	0.2	0.2	1
283.7199	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
287.4448	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.4623	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
295.4766	1	10	1	964.4	1	0	0	0.4	0.4	2
296.4578	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
300.0496	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.0738	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.0882	1	10	2	1030.7	1	0	0	0.7	0.7	3
306.1358	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
309.3619	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.3861	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
314.4005	1	10	1	1332.1	1	0	0	0.2	0.2	4
315.7474	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
319.6553	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.6795	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
324.6939	1	10	2	757.4	1	0.7	0.22018	0.8	0.8471	1
325.4588	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
329.3334	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
333.341	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.3531	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.3675	1	10	2	576.9	1	0.5	0.62652	0.9	0.975	2
336.9495	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
340.6412	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.6487	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.6707	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.6851	1	10	2	689.7	1	0.4	0.56995	0.6	0.7133	3
351.3835	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
354.5597	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
358.5673	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
360.5794	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.5938	1	10	2	1567.4	1	0.8	0.98937	0.8	0.9375	4
363.1735	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
366.4494	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.457	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.4692	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.4835	1	10	1	1311.8	1	0	0	0.3	0.3	1
374.7972	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.6385	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.6628	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
383.6771	1	10	1	1066.3	1	0	0	0.3	0.3	2
384.758	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.8654	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.8896	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.904	1	10	2	1850.8	1	0	0	0.1	0.1	3
395.7665	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.8073	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
406.8248	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.8392	1	10	1	749.2	1	0	0	0.3	0.3	4
408.6041	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
412.9775	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
417.0018	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.0161	1	10	1	1097.9	1	0.7	0.38674	0.5	0.23572	1
419.1303	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.7577	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.7653	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.794	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.8084	1	10	2	800.4	1	0.6	0.072937	0.8	0.60941	2
429.6232	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.7971	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.8047	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.8334	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.8478	1	10	2	1147.2	1	0.6	0.42533	0.7	0.888	3
442.0119	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.0693	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
450.077	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.1057	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.1201	1	10	2	766.2	1	0.7	0.48838	0.6	0.80621	4
453.9016	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.9614	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.969	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
