onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
106.4209	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
107.4353	1	10	1	1922.3	1	0	0	0.3	0.3	2
109.3644	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
113.0561	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
120.0738	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
121.0882	1	10	1	1143	1	0	0	0.8	0.8	3
122.2357	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
125.8609	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
129.8686	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
130.8831	1	10	1	1791.1	1	0	0	0.9	0.9	4
132.679	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
136.2544	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
140.2621	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
141.2765	1	10	2	2561.7	1	0.8	0.45722	0.6	0.8289	1
143.8541	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
147.4628	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
151.4705	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
153.4827	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
154.4971	1	10	1	2287.1	1	0.8	0.02383	0.8	0.095321	2
156.792	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
160.068	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
164.0757	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
166.0879	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
167.1023	1	10	2	2880	1	0.5	0.37256	0.6	0.57256	3
169.9959	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
174.0701	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
178.0778	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
183.1	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
184.1144	1	10	1	2866.4	1	0.8	0.65466	0.4	0.61863	4
186.9913	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
189.9347	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
193.9425	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
195.9546	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
196.9691	1	10	1	2270.7	1	0	0	0.8	0.8	1
199.2473	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.7584	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
205.7827	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.7971	1	10	2	1854	1	0	0	0.1	0.1	2
208.6596	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
212.3514	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
216.3758	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.3902	1	10	2	2862.1	1	0	0	0.2	0.2	3
220.2671	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.1751	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.1994	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
229.2138	1	10	1	1820.6	1	0	0	0.5	0.5	4
231.0431	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.0176	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.0352	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
243.0496	1	10	1	2143.9	1	0.6	0.75143	0.2	0.12714	1
245.2115	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
249.3356	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
253.3434	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.3555	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.37	1	10	2	1083.2	1	0.4	0.56749	0.2	0.044992	2
257.4675	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.442	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.4497	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.4619	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.4763	1	10	2	1516.2	1	0.5	0.39358	0.7	0.79358	3
270.0062	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
274.0971	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.1048	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.117	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
281.1314	1	10	1	1574.6	1	0.6	0.092593	0.9	0.88889	4
282.7112	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
286.3531	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.3608	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.373	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.3874	1	10	1	1491.6	1	0	0	0.3	0.3	1
294.8841	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.4617	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.4794	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.4938	1	10	2	1032.4	1	0	0	0.1	0.1	2
306.5414	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.7487	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
314.7731	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.7875	1	10	1	517.5	1	0	0	0.5	0.5	3
316.3196	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.6766	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
324.7009	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
325.7154	1	10	1	2190.7	1	0	0	0.7	0.7	4
327.9105	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.5024	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.5268	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.5412	1	10	1	3092.9	1	0.8	0.70233	0.4	0.80933	1
339.6509	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
343.7418	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.7496	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.7617	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.7761	1	10	2	1343.3	1	0.6	0.17364	0.7	0.51046	2
352.1231	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.765	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.7728	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.7949	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
365.8093	1	10	1	1274.2	1	0.4	0.37803	0.8	0.91869	3
367.0898	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.5299	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.5376	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.5498	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.5642	1	10	2	1253.9	1	0.8	0.81456	0.3	0.75825	4
379.828	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.6883	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
386.6961	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.7082	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
389.7226	1	10	2	1164.9	1	0	0	0.1	0.1	1
390.9033	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.7137	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.7381	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.7525	1	10	1	1677.5	1	0	0	0.5	0.5	2
400.4321	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.9409	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.9653	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.9797	1	10	1	915.8	1	0	0	0.9	0.9	3
409.911	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.3034	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
420.3211	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.3355	1	10	1	1748.1	1	0	0	0.4	0.4	4
423.0982	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
426.3576	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.382	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.3964	1	10	1	1821.5	1	0.4	0.23044	0.8	0.82029	1
433.2257	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.1003	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.1081	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.1369	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.1513	1	10	1	2411.8	1	0.8	0.21077	0.3	0.0625	2
446.5792	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
449.5393	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.547	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.5758	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.5902	1	10	2	1593.9	1	0.7	0.4908	0.2	0.041667	3
458.1867	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.5957	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.6035	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.6323	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.6467	1	10	2	2710.5	1	0.6	0.48469	0.4	0.22703	4
471.3739	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.1345	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
478.1422	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
