onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
200.6856	1	10	1	1640.2	1	0	0	0.1	0.1	1
202.3338	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.2796	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.2921	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.3077	1	10	1	1147.2	1	0	0	0.2	0.2	2
212.4565	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
216.8185	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.8309	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
221.8465	1	10	2	2173.8	1	0	0	0.2	0.2	3
224.0276	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.3907	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
231.4031	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
232.4187	1	10	2	744.7	1	0	0	0.6	0.6	4
233.1679	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
237.5799	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.5892	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
245.6047	1	10	1	1456.3	1	0.6	0.15018	0.7	0.47527	1
247.0699	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.6328	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.6452	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.6597	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.6753	1	10	2	3150.5	1	0.8	0.092695	0.1	0.0625	2
260.8386	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.618	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.6304	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
270.6449	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
271.6605	1	10	2	1575.4	1	0.5	0.91087	0.1	0.11087	3
273.2422	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.1891	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.2015	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
282.216	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
283.2316	1	10	2	1266.9	1	0.4	0.97104	0.1	0.14736	4
284.5136	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.2763	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.2887	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.3033	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
295.3189	1	10	1	1419.8	1	0	0	0.5	0.5	1
296.7507	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
300.3469	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
307.3728	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
308.3884	1	10	2	2320.1	1	0	0	0.9	0.9	2
310.7192	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.0646	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
319.0771	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.0927	1	10	1	646.9	1	0	0	0.1	0.1	3
320.742	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.6056	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.618	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.6336	1	10	2	1265.2	1	0	0	0.8	0.8	4
329.9156	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.7459	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.7584	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.774	1	10	2	841.3	1	0.5	0.94451	0.2	0.34451	1
338.6231	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.519	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
346.5314	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
348.5459	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.5615	1	10	2	1651.1	1	0.6	0.4849	0.6	0.72736	2
351.2264	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
354.0068	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
358.0192	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
363.0306	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.0462	1	10	2	3000.4	1	0.6	0.010796	0.2	0.03125	3
367.0597	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
369.6569	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.6693	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.6839	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.6995	1	10	2	4380.4	1	0.8	0.41576	0.2	0.0625	4
381.0948	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.8076	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.82	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.8345	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
391.8501	1	10	1	1348.5	1	0	0	0.5	0.5	1
393.2153	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.2288	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.2413	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.2569	1	10	1	810.4	1	0	0	0.2	0.2	2
402.0726	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.5024	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
409.5148	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.5304	1	10	2	1183.7	1	0	0	0.2	0.2	3
411.7291	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
415.342	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
422.3679	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.3835	1	10	2	1190.2	1	0	0	0.7	0.7	4
424.5822	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.4947	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.5238	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.5378	1	10	1	1856.1	1	0.4	0.15761	0.9	0.93841	1
435.4041	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.6329	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.6454	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.6599	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.6755	1	10	2	2149.7	1	0.4	0.24484	0.7	0.66323	2
448.8399	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
451.6369	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.6493	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.6639	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
458.6795	1	10	1	2233.3	1	0.5	0.29422	0.7	0.69422	3
460.9271	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.8063	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.8187	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
470.8333	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
471.8489	1	10	1	1821.6	1	0.8	0.56347	0.5	0.75388	4
473.6803	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.726	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
481.7384	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
