onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
105.6511	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
106.6654	1	10	2	1806	1	0	0	0.4	0.4	2
108.478	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
111.6043	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
118.6217	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
119.6361	1	10	2	1131.2	1	0	0	0.2	0.2	3
120.7835	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
123.3278	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
127.3354	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
128.3497	1	10	1	1954.3	1	0	0	0.9	0.9	4
130.3119	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.7685	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
138.7761	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
139.7905	1	10	1	3155.9	1	0.5	0.71983	0.3	0.31983	1
142.95	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
146.4255	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
150.4331	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
152.4452	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
153.4596	1	10	1	2343.3	1	0.7	0.10199	0.9	0.90464	2
155.8209	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
158.6977	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
162.7054	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
164.7175	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
165.7318	1	10	2	1965.6	1	0.6	0.52426	0.5	0.53639	3
167.7107	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
172.1507	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
176.1582	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
181.1802	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
182.1946	1	10	2	1813.6	1	0.6	0.22308	0.1	0.03125	4
184.0238	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.333	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
191.3406	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
193.3527	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.3671	1	10	1	2550.7	1	0	0	0.7	0.7	1
196.9279	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
199.9212	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.9454	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
204.9598	1	10	1	882.9	1	0	0	0.9	0.9	2
205.8577	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
209.1836	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.2078	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
214.2222	1	10	2	743.6	1	0	0	0.3	0.3	3
214.9705	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.2109	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.2351	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.2495	1	10	1	1579.7	1	0	0	0.9	0.9	4
225.8459	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.3901	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.4076	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
236.422	1	10	1	2416.9	1	0.6	0.87373	0.2	0.31059	1
238.8498	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.6412	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
246.6488	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.6609	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
249.6753	1	10	1	1850.1	1	0.5	0.16284	0.9	0.96284	2
251.5378	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.8613	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
259.8689	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.881	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
262.8954	1	10	1	1880.9	1	0.6	0.63276	0.3	0.19914	3
264.7911	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.3996	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
272.4072	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
274.4193	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
275.4337	1	10	1	1058.9	1	0.5	0.81767	0.5	0.81767	4
276.498	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.4557	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.4633	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
286.4754	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
287.4898	1	10	1	2025.5	1	0	0	0.6	0.6	1
289.5185	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.025	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
301.0425	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
302.0568	1	10	1	2258.8	1	0	0	0.9	0.9	2
304.3184	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.846	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.8702	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.8846	1	10	2	1403.8	1	0	0	0.3	0.3	3
313.2981	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.023	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.0472	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.0616	1	10	2	856.4	1	0	0	0.2	0.2	4
322.9263	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.3496	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.3738	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.3882	1	10	2	3642.7	1	0.7	0.72825	0.3	0.36591	1
336.0466	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
339.0731	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
343.0807	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.0928	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
346.1072	1	10	2	1745.1	1	0.7	0.90862	0.3	0.78677	2
347.8699	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.6303	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
354.6379	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.6599	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
360.6743	1	10	2	2371.5	1	0.7	0.96778	0.1	0.25816	3
363.0522	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
366.4279	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.4355	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.4476	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.462	1	10	1	1933.7	1	0.5	0.41347	0.7	0.81347	4
375.4076	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.617	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.6246	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.6367	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.6511	1	10	2	1621	1	0	0	0.4	0.4	1
387.2807	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.6066	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
394.6308	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.6452	1	10	2	1841.4	1	0	0	0.1	0.1	2
397.491	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.6172	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
404.6415	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.6558	1	10	1	1760.9	1	0	0	0.4	0.4	3
407.4185	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
411.8917	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.9092	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.9236	1	10	1	1473.1	1	0	0	0.5	0.5	4
421.4036	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.4112	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.4354	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.4498	1	10	1	1784	1	0.4	0.76001	0.5	0.67334	1
432.2457	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
435.7711	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.7787	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.8074	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.8218	1	10	2	3136.7	1	0.6	0.43325	0.3	0.03125	2
445.9647	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
449.0577	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.0653	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.094	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.1084	1	10	2	2039	1	0.5	0.9194	0.1	0.1194	3
458.1538	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.5461	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.5537	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.5824	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.5968	1	10	2	1508.8	1	0.4	0.88137	0.1	0.087581	4
470.1101	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.7186	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.7262	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
