onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
226.3797	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.3952	1	10	1	1187.6	1	0	0	0.9	0.9	4
228.594	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
231.3244	1	31	3	168.8	1	n/a	n/a	n/a	n/a	n/a
238.3337	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.3493	1	10	1	880.6	1	0.4	0.90733	0.6	0.93822	1
240.2317	1	20	3	1713.2	1	n/a	n/a	n/a	n/a	n/a
242.7956	1	31	3	486	1	n/a	n/a	n/a	n/a	n/a
246.8081	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.8226	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
249.8382	1	10	2	1798.6	1	0.5	0.65589	0.4	0.45589	2
251.6529	1	20	4	1833.2	1	n/a	n/a	n/a	n/a	n/a
254.45	1	31	4	1240	1	n/a	n/a	n/a	n/a	n/a
258.4624	1	40	4	1594.7	1	n/a	n/a	n/a	n/a	n/a
260.4769	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.4925	1	10	2	1223.9	1	0.8	0.83045	0.1	0.0625	3
262.7246	1	20	4	657.5	1	n/a	n/a	n/a	n/a	n/a
265.4883	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.5007	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
271.5153	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
272.5309	1	10	1	1448.2	1	0.8	0.97045	0.2	0.88182	4
273.996	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.6931	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.7056	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
282.7201	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
283.7357	1	10	1	2297.7	1	0	0	0.6	0.6	1
286.0499	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
289.7626	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.7885	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.8041	1	10	1	1628.8	1	0	0	0.7	0.7	2
299.4357	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
302.8655	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.8779	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
307.8935	1	10	2	1185	1	0	0	0.4	0.4	3
309.0922	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.2056	1	31	4	953.8	1	n/a	n/a	n/a	n/a	n/a
316.218	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.2336	1	10	1	664.7	1	0	0	0.9	0.9	4
317.9162	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.1128	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
325.1253	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.1405	1	10	1	1732.9	1	0.6	0.26065	0.7	0.64098	1
327.889	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.4353	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.4477	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.4622	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.4778	1	10	2	1567.5	1	0.8	0.34006	0.6	0.36025	2
340.0595	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.7566	1	31	4	1871.2	1	n/a	n/a	n/a	n/a	n/a
346.769	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
351.7971	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
352.8126	1	10	1	1925.5	1	0.4	0.30305	0.7	0.70203	3
354.7439	1	20	3	2263.1	1	n/a	n/a	n/a	n/a	n/a
358.1404	1	31	3	1822.1	1	n/a	n/a	n/a	n/a	n/a
362.1528	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.1673	1	9	3	196.4	1	n/a	n/a	n/a	n/a	n/a
365.1829	1	10	1	1719	1	0.8	0.32839	0.7	0.81356	4
366.9144	1	20	3	1804.7	1	n/a	n/a	n/a	n/a	n/a
371.3264	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.3388	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.3534	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.369	1	10	1	1408.3	1	0	0	0.6	0.6	1
379.7841	1	20	3	1387.9	1	n/a	n/a	n/a	n/a	n/a
383.8299	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.8589	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.8745	1	10	1	2511.9	1	0	0	0.9	0.9	2
391.3885	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
394.8016	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.8307	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.8463	1	10	2	999.8	1	0	0	0.3	0.3	3
400.8618	1	20	4	2206.9	1	n/a	n/a	n/a	n/a	n/a
404.0585	1	31	4	680	1	n/a	n/a	n/a	n/a	n/a
411.0844	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
412.1	1	10	1	885.8	1	0	0	0.7	0.7	4
412.999	1	20	3	851.9	1	n/a	n/a	n/a	n/a	n/a
416.2955	1	31	3	734.3	1	n/a	n/a	n/a	n/a	n/a
420.3246	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.3402	1	10	1	3856.5	1	0.7	0.28041	0.2	0.041667	1
425.2028	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.9166	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.929	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.9435	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.9591	1	10	2	1408	1	0.4	0.30568	0.5	0.37045	2
436.3743	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.8362	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.8487	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.8632	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.8788	1	10	2	2703.5	1	0.8	0.9773	0.1	0.40922	3
450.5926	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.8548	1	31	4	454.2	1	n/a	n/a	n/a	n/a	n/a
458.8672	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.8817	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.8973	1	10	1	2133.4	1	0.8	0.40601	0.9	0.9375	4
464.045	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.0075	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.0199	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
