onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
114.8017	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
118.5765	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
125.594	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
126.6084	1	10	2	926.4	1	0	0	0.1	0.1	3
127.5396	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
131.7135	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
135.7211	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
136.7355	1	10	2	1788.9	1	0	0	0.1	0.1	4
138.5314	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
141.4747	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
145.4823	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
146.4967	1	10	1	2600.4	1	0.4	0.31271	0.6	0.54181	1
149.1075	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
152.8324	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
156.84	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
158.8521	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
159.8665	1	10	2	1228.1	1	0.5	0.17534	0.7	0.57534	2
161.097	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
164.8552	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
168.8628	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
170.8749	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
171.8893	1	10	2	4492.2	1	0.8	0.11722	0.3	0.0625	3
176.3957	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
179.5553	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
183.5629	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
188.5848	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
189.5992	1	10	2	2579.2	1	0.8	0.10817	0.8	0.43268	4
192.1933	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.9371	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
198.9448	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
200.9569	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.9712	1	10	2	1325.7	1	0	0	0.2	0.2	1
203.3016	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.6939	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.7181	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.7325	1	10	1	1614.5	1	0	0	0.8	0.8	2
213.3621	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.9895	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.0138	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
221.0281	1	10	1	1074.7	1	0	0	0.8	0.8	3
222.109	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
226.3494	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
230.3737	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
231.388	1	10	2	978.3	1	0	0	0.1	0.1	4
232.3691	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.2959	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.3133	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
243.3277	1	10	1	1942.2	1	0.8	0.42243	0.5	0.18971	1
245.2733	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.3164	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
252.324	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.3361	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.3505	1	10	2	1535.7	1	0.4	0.64678	0.7	0.93119	2
256.897	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
259.8071	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.8147	1	40	3	1534.6	1	n/a	n/a	n/a	n/a	n/a
265.8268	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
266.8412	1	10	2	1090.1	1	0.6	0.22802	0.7	0.59204	3
267.9387	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
271.8465	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
275.8541	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.8662	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.8806	1	10	1	1423	1	0.8	0.96259	0.1	0.35038	4
280.3107	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
283.1044	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
287.112	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
289.1241	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.1385	1	10	1	1846.3	1	0	0	0.6	0.6	1
292.0009	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.5784	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
301.5959	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
302.6103	1	10	1	717.3	1	0	0	0.9	0.9	2
303.342	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
307.1999	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.2241	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.2385	1	10	1	1349.6	1	0	0	0.5	0.5	3
313.6021	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.7926	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.8168	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.8312	1	10	2	1125.4	1	0	0	0.6	0.6	4
323.962	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.2689	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.2931	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
333.3075	1	10	2	2008.9	1	0.5	0.11259	0.1	0.025	1
335.3196	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.3627	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.3703	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.3825	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.3968	1	10	2	847.7	1	0.5	0.91871	0.1	0.11871	2
346.2615	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.0885	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
353.0961	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
358.1181	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.1324	1	10	1	1733.1	1	0.5	0.23869	0.7	0.63869	3
360.8785	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
365.069	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
369.0766	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.0887	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.1031	1	10	1	2870.5	1	0.8	0.60221	0.4	0.40886	4
374.9799	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.8567	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.8643	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
383.8765	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.8908	1	10	1	2921.3	1	0	0	0.1	0.1	1
387.8175	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.324	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.3482	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.3626	1	10	2	670	1	0	0	0.6	0.6	2
398.0444	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.7383	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
404.7626	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.7769	1	10	1	652.7	1	0	0	0.4	0.4	3
406.4421	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.0672	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
417.0847	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.0991	1	10	1	826.6	1	0	0	0.5	0.5	4
418.9305	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.3705	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.3947	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.4091	1	10	1	4523.7	1	0.8	0.92679	0.7	0.9375	1
432.9488	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
436.707	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.7146	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.7433	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.7577	1	10	2	1413.1	1	0.7	0.074865	0.1	0.041667	2
445.1878	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
448.6466	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.6542	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.683	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.6974	1	10	1	2651.3	1	0.7	0.94192	0.2	0.53115	3
458.358	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.1849	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.1925	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.2213	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.2357	1	10	1	666	1	0.5	0.16066	0.7	0.56066	4
468.9174	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.5426	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
476.5502	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
