onset	duration	value	response	rt	good	a	bias	p	pv	ronda
3.3639	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
4.3795	1	10	2	1263.4	1	0	0	0.1	0.1	1
5.6448	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
9.7738	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
13.7862	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
14.8018	1	10	2	1034.4	1	0	0	0.2	0.2	2
15.8507	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
19.7965	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
23.8089	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
24.8245	1	10	2	1139.3	1	0	0	0.2	0.2	3
25.9733	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
29.6194	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
33.6319	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
34.6475	1	10	1	1221.2	1	0	0	0.7	0.7	4
35.8795	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
40.0584	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
44.0708	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
45.0864	1	10	2	2394.3	1	0.6	0.13689	0.7	0.45533	1
47.4839	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
51.4131	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
55.4255	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
60.4369	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
61.4525	1	10	1	2328.1	1	0.6	0.68517	0.1	0.03125	2
63.7833	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
66.8634	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
70.8758	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
72.8904	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
73.906	1	10	2	3161.8	1	0.7	0.10942	0.9	0.92198	3
77.0859	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
79.7664	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
83.7788	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
85.7934	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
86.809	1	10	2	1545.4	1	0.5	0.84632	0.1	0.046316	4
88.3573	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
92.8359	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
96.8484	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
98.8629	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
99.8785	1	10	2	1368.6	1	0	0	0.1	0.1	1
101.2604	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
104.1073	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
108.1198	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
109.1354	1	10	1	3101.1	1	0	0	0.7	0.7	2
112.2488	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
116.0947	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
123.1039	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
124.1195	1	10	1	2549.5	1	0	0	0.6	0.6	3
126.6835	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
130.3629	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.3753	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
135.391	1	10	1	1212	1	0	0	0.7	0.7	4
136.6063	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
140.086	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
144.0984	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
145.114	1	10	2	4143.5	1	0.6	0.71433	0.5	0.8215	1
149.2596	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
153.3719	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
157.3844	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
159.3989	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
160.4145	1	10	1	1658.3	1	0.4	0.011601	0.8	0.6744	2
162.0794	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
165.0929	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
169.1053	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
171.1198	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
172.1354	1	10	2	2427.9	1	0.8	0.058958	0.9	0.73583	3
174.5662	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
178.0459	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
182.0583	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.0696	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
188.0852	1	10	2	3483.5	1	0.6	0.83124	0.2	0.24686	4
191.5815	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.5784	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
198.5908	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
200.6053	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.6209	1	10	2	986.3	1	0	0	0.1	0.1	1
202.6199	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.2161	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.2285	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.2441	1	10	1	838.6	1	0	0	0.8	0.8	2
212.0932	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.9058	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.9182	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.9338	1	10	1	2976.3	1	0	0	0.4	0.4	3
223.914	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.3593	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
232.3717	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
233.3874	1	10	2	992.3	1	0	0	0.1	0.1	4
234.3863	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
237.3665	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.3757	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
245.3913	1	10	2	2861.3	1	0.8	0.65659	0.3	0.12637	1
248.255	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.6347	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.6471	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.6617	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
258.6773	1	10	1	1593.1	1	0.4	0.69279	0.7	0.96186	2
260.2756	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.288	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.3004	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
270.315	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
271.3306	1	10	1	1339.8	1	0.5	0.013544	0.9	0.81354	3
272.6791	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.5417	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.5541	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
282.5687	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
283.5843	1	10	1	1656.2	1	0.5	0.65899	0.6	0.85899	4
285.2492	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
289.2949	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.3073	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
295.3219	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.3375	1	10	2	1469.3	1	0	0	0.6	0.6	1
297.8192	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
302.1313	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
309.1572	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.1728	1	10	2	2066.6	1	0	0	0.1	0.1	2
312.254	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.3663	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.3787	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.3943	1	10	2	1709.2	1	0	0	0.3	0.3	3
323.1091	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.3557	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
330.3681	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.3837	1	10	1	2411.6	1	0	0	0.5	0.5	4
333.7978	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.1277	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.1401	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.1557	1	10	2	1369.6	1	0.4	0.79022	0.5	0.69348	1
343.5376	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.7831	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
351.7955	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
353.81	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
354.8256	1	10	1	1024.7	1	0.7	0.043931	0.8	0.43584	2
355.8579	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.3375	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
363.3499	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
