onset	duration	value	response	rt	good	a	bias	p	pv	ronda
195.6992	1	10	1	2027.8	1	0	0	0.4	0.4	1
197.7304	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.6596	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
205.672	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.6876	1	10	2	2347.3	1	0	0	0.5	0.5	2
209.0518	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.4471	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.4596	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
218.4752	1	10	2	1378.8	1	0	0	0.2	0.2	3
219.857	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.9028	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.9152	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
228.9308	1	10	2	2784.4	1	0	0	0.4	0.4	4
231.7278	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
234.8245	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
241.8338	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.8494	1	10	2	1761.5	1	0.4	0.33154	0.4	0.22103	1
244.6142	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
247.2614	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.2738	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
253.2884	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.304	1	10	2	1830.8	1	0.6	0.67183	0.5	0.75774	2
256.152	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
259.5817	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
263.5941	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.6087	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
266.6243	1	10	1	3205.2	1	0.7	0.92069	0.1	0.14827	3
269.8375	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.2506	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.263	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.2775	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.2931	1	10	2	2640.4	1	0.8	0.40923	0.9	0.9375	4
282.9403	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
287.2025	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.2149	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.2295	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
294.2451	1	10	1	1576.2	1	0	0	0.8	0.8	1
295.8267	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
298.707	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.7329	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.7485	1	10	1	1645.9	1	0	0	0.5	0.5	2
308.3968	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.4935	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.5059	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.5215	1	10	2	957	1	0	0	0.3	0.3	3
317.4871	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
320.7004	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
324.7128	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
325.7284	1	10	1	1528.9	1	0	0	0.9	0.9	4
327.2601	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
330.8563	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
334.8688	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.8844	1	10	2	3049.1	1	0.4	0.65904	0.6	0.77269	1
338.9478	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.2277	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
346.2401	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
348.2546	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.2702	1	10	1	2249.7	1	0.7	0.6677	0.1	0.041667	2
351.5345	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.0807	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.0932	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.1212	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
365.1368	1	10	2	1028	1	0.8	0.49319	0.3	0.0625	3
366.169	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.3979	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.4103	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.4248	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.4404	1	10	2	1105.3	1	0.4	0.76234	0.3	0.34156	4
378.5559	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.2531	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.2655	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.28	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.2956	1	10	1	1031.3	1	0	0	0.6	0.6	1
389.3445	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.6743	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.6867	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.7023	1	10	1	2076	1	0	0	0.7	0.7	2
399.7835	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
402.6804	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
406.6928	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.7084	1	10	2	482.3	1	0	0	0.7	0.7	3
408.2079	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
411.2214	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.2473	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.2629	1	10	2	1507.2	1	0	0	0.6	0.6	4
420.778	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.1733	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.2024	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.218	1	10	1	2510.4	1	0.7	0.95269	0.1	0.22295	1
432.732	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
436.7777	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.7901	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.8047	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
443.8203	1	10	2	2721	1	0.7	0.61766	0.4	0.4412	2
446.5507	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
450.1302	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.1427	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
456.1572	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.1728	1	10	2	876.3	1	0.5	0.26611	0.4	0.066114	3
458.0552	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.4017	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
465.4141	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.4286	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.4442	1	10	1	2987.2	1	0.5	0.4666	0.4	0.2666	4
471.441	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.4545	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
478.4669	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
