onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
96.8701	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
100.5495	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
104.562	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
105.5776	1	10	2	1344.5	1	0	0	0.7	0.7	2
106.9261	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
111.0218	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
118.031	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
119.0466	1	10	2	3217.1	1	0	0	0.4	0.4	3
122.2766	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
124.9238	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
128.9362	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
129.9518	1	10	1	1395.7	1	0	0	0.8	0.8	4
131.3503	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.5303	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
138.5427	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
139.5583	1	10	2	447.9	1	0.6	0.93808	0.3	0.65712	1
140.0078	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
144.0202	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
148.0327	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
150.0472	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
151.0628	1	10	2	2680	1	0.6	0.97757	0.3	0.71635	2
153.7599	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
156.507	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
160.5195	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
162.534	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
163.5496	1	10	2	4527.6	1	0.8	0.34088	0.5	0.0625	3
168.0948	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
170.8918	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
174.9042	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
179.9156	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
180.9312	1	10	2	933.8	1	0.5	0.62281	0.1	0.025	4
181.8802	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
185.4264	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
189.4389	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
191.4534	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
192.469	1	10	2	897.1	1	0	0	0.7	0.7	1
193.3681	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
196.931	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
200.9434	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
201.959	1	10	1	575	1	0	0	0.4	0.4	2
202.5417	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.8538	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.8662	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.8818	1	10	2	880.7	1	0	0	0.7	0.7	3
212.7642	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.8277	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.8401	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.8557	1	10	2	584.5	1	0	0	0.7	0.7	4
221.455	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.968	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
231.9772	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
232.9928	1	10	1	795.2	1	0.7	0.26318	0.1	0.041667	1
233.792	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
238.1208	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.1332	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.1477	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
245.1633	1	10	1	1524.6	1	0.6	0.24345	0.7	0.61518	2
246.695	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.6908	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.7032	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.7178	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.7333	1	10	2	488.5	1	0.7	0.15158	0.9	0.95833	3
258.2328	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.1797	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.1921	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.2067	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.2223	1	10	1	1984.9	1	0.6	0.78318	0.1	0.03125	4
270.2202	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.217	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.2294	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.2439	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.2595	1	10	2	701	1	0	0	0.8	0.8	1
280.9755	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.1554	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.1813	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.1969	1	10	1	948.3	1	0	0	0.9	0.9	2
293.1626	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.509	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
300.5214	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
301.537	1	10	2	1862.7	1	0	0	0.1	0.1	3
303.4017	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.615	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.6274	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
311.643	1	10	1	3268.4	1	0	0	0.2	0.2	4
314.9229	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
318.8354	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.8478	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.8634	1	10	2	1037.2	1	0.5	0.24016	0.8	0.84016	1
324.9123	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.3587	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.3711	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
334.3856	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.4012	1	10	1	1423.9	1	0.7	0.10525	0.7	0.24557	2
336.8331	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
340.3793	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.3917	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.4031	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.4187	1	10	1	712.7	1	0.8	0.43969	0.5	0.25876	3
351.1346	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.1137	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.1261	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.1407	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
362.1563	1	10	1	425.1	1	0.4	0.89514	0.1	0.096759	4
362.5891	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
366.6682	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.6806	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.6951	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.7107	1	10	2	878.3	1	0	0	0.1	0.1	1
374.5931	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.7232	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.7356	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.7512	1	10	1	655.5	1	0	0	0.5	0.5	2
383.4171	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
386.9301	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.9425	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
391.9581	1	10	2	874.9	1	0	0	0.1	0.1	3
392.8405	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.7041	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
402.73	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.7456	1	10	2	1380.8	1	0	0	0.8	0.8	4
405.1442	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.9901	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.0192	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.0348	1	10	1	1705.1	1	0.7	0.90226	0.2	0.4386	1
415.7496	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.812	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
423.8244	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.8389	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
426.8545	1	10	2	2836.5	1	0.4	0.12532	0.9	0.91688	2
429.7007	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.8971	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.9095	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.9241	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.9396	1	10	2	669.7	1	0.8	0.084172	0.9	0.83669	3
441.6223	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.7679	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
449.7803	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
451.7948	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.8104	1	10	2	1592.6	1	0.4	0.82413	0.6	0.88275	4
454.4087	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
458.3546	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
462.367	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
