onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
203.0416	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
206.3548	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.3672	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.3828	1	10	2	982.7	1	0	0	0.7	0.7	3
212.3818	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.7449	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.7573	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.7729	1	10	1	1308.4	1	0	0	0.3	0.3	4
222.0882	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
225.2015	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
232.2108	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
233.2264	1	10	2	1602.6	1	0.6	0.76806	0.1	0.03125	1
234.8413	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.2201	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
243.2325	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
245.247	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
246.2626	1	10	1	1798.3	1	0.4	0.41841	0.3	0.11227	2
248.0774	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.7911	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.8036	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.8181	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
257.8337	1	10	2	719.3	1	0.8	0.9005	0.1	0.102	3
258.5663	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
261.38	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.3924	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.4069	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.4225	1	10	2	590.6	1	0.7	0.25986	0.1	0.041667	4
269.0219	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.2008	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.2132	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.2278	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.2434	1	10	2	861.6	1	0	0	0.1	0.1	1
281.1091	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
285.4212	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.4471	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.4627	1	10	1	2560.4	1	0	0	0.7	0.7	2
296.0267	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
299.523	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.5354	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.551	1	10	1	1300.1	1	0	0	0.9	0.9	3
305.8663	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.3282	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
314.3406	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
315.3562	1	10	2	1191.8	1	0	0	0.7	0.7	4
316.555	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
319.7349	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.7474	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
324.763	1	10	2	951.1	1	0.6	0.67317	0.4	0.50975	1
325.7286	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.9419	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.9543	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
334.9688	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.9844	1	10	2	1431.1	1	0.4	0.73833	0.5	0.65888	2
337.4329	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
340.3964	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.4089	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.4369	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.4525	1	10	2	2956.4	1	0.7	0.66237	0.9	0.95833	3
353.416	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.5294	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
360.5418	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
362.5563	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
363.5719	1	10	2	965.3	1	0.8	0.31296	0.9	0.9375	4
364.5542	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.9163	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
372.9287	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.9432	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.9588	1	10	2	783.3	1	0	0	0.8	0.8	1
376.758	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
380.5706	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.583	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.5986	1	10	2	4036.1	1	0	0	0.2	0.2	2
389.6443	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
394.1563	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.1687	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.1843	1	10	1	641.9	1	0	0	0.8	0.8	3
399.8336	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.0635	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.0894	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
411.105	1	10	1	2550.1	1	0	0	0.7	0.7	4
413.669	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
416.4993	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
420.5284	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
421.544	1	10	1	3172.6	1	0.5	0.86374	0.4	0.66374	1
424.7239	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.8029	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.8154	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.8299	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
435.8455	1	10	2	716.3	1	0.8	0.97298	0.2	0.89193	2
436.5781	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.8902	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.9026	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.9171	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.9327	1	10	2	1180.5	1	0.6	0.081129	0.9	0.87169	3
449.1148	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.5435	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.5559	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.5704	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.586	1	10	1	1013.2	1	0.5	0.17886	0.8	0.77886	4
461.6016	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.665	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.6775	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
