onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
197.9288	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
200.9388	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
204.9631	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
205.9776	1	10	2	2503.6	1	0	0	0.7	0.7	2
208.4886	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
211.1826	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
215.207	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
216.2214	1	10	2	959.4	1	0	0	0.6	0.6	3
217.1859	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
220.5285	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.5528	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
225.5672	1	10	2	1747.1	1	0	0	0.1	0.1	4
227.33	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
231.3044	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
238.3221	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.3365	1	10	1	2045.6	1	0.4	0.1701	0.4	0.1134	1
241.3986	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.658	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.6657	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.6779	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.6923	1	10	2	3314.6	1	0.8	0.21742	0.9	0.9375	2
255.0182	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
258.8098	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
262.8175	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.8297	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.8441	1	10	2	3532.9	1	0.4	0.51476	0.7	0.84317	3
269.3862	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.4771	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.4848	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.497	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.5114	1	10	1	1040.6	1	0.7	0.33302	0.6	0.44371	4
281.5591	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.8517	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.8594	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.8716	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.886	1	10	2	2082	1	0	0	0.6	0.6	1
293.9813	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
298.2552	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.2728	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.2873	1	10	2	1950.1	1	0	0	0.6	0.6	2
308.2496	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.3072	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.3315	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.3459	1	10	2	1473.3	1	0	0	0.1	0.1	3
318.826	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.0998	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.1241	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.1385	1	10	1	3862.7	1	0	0	0.7	0.7	4
332.0132	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.0875	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
340.1118	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.1263	1	10	1	1659.4	1	0.6	0.95327	0.2	0.42991	1
342.7892	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
346.8302	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.8379	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
352.8501	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
353.8645	1	10	2	1999.9	1	0.4	0.871	0.1	0.080666	2
355.8767	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
359.9676	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
363.9753	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.9975	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.0118	1	10	2	3519.1	1	0.5	0.88832	0.1	0.088319	3
373.5373	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.279	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
381.2867	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
383.2989	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.3133	1	10	1	1109	1	0.4	0.88227	0.3	0.42151	4
385.4275	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.77	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.7778	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
394.7899	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.8043	1	10	1	1316.1	1	0	0	0.9	0.9	1
397.1347	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.4917	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.516	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
406.5304	1	10	1	3502.6	1	0	0	0.4	0.4	2
410.0393	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.5459	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.5703	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.5847	1	10	1	729	1	0	0	0.5	0.5	3
420.3164	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
424.6234	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.6411	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.6555	1	10	2	1077.5	1	0	0	0.1	0.1	4
433.7364	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.7109	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.7353	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.7497	1	10	1	1063.4	1	0.4	0.14525	0.9	0.93016	1
443.8306	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
448.1709	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.1787	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
454.2075	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
455.2219	1	10	1	2029.5	1	0.6	0.39233	0.4	0.08849	2
457.2673	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.5932	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.601	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
466.6298	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.6442	1	10	2	1586.8	1	0.7	0.0034676	0.9	0.67476	3
469.2406	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.6475	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.6552	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
479.684	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
480.6984	1	10	2	2145.4	1	0.7	0.26569	0.8	0.95328	4
482.8603	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
486.2527	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
490.2604	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
