onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
266.3099	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
267.3255	1	10	1	2508	1	0.8	0.21891	0.2	0.0625	3
269.8395	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
272.6365	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
276.6489	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.6635	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.6791	1	10	1	1532.5	1	0.5	0.58305	0.4	0.38305	4
281.2274	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.0078	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.0202	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.0348	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.0504	1	10	2	1625.8	1	0	0	0.4	0.4	1
292.682	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
296.1283	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.1542	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.1698	1	10	2	895.8	1	0	0	0.2	0.2	2
305.0689	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
309.0813	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.0937	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
314.1093	1	10	1	2806.5	1	0	0	0.9	0.9	3
316.9225	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
321.1685	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
325.181	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.1965	1	10	1	1722.7	1	0	0	0.9	0.9	4
327.928	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
330.9582	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
334.9706	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
335.9862	1	10	1	2767.2	1	0.7	0.19202	0.7	0.44805	1
338.7666	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.6802	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.6926	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.7071	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
348.7227	1	10	1	2018.3	1	0.5	0.19192	0.7	0.59192	2
350.7539	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
353.7508	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
357.7632	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
362.7912	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
363.8068	1	10	1	3138	1	0.8	0.65326	0.2	0.0625	3
366.9534	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
369.8338	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.8462	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.8607	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.8763	1	10	2	5369	1	0.4	0.89311	0.1	0.095407	4
382.2539	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
386.2997	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.3121	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
392.3266	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
393.3421	1	10	2	2105.2	1	0	0	0.4	0.4	1
395.4566	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.3026	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.315	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
404.3306	1	10	2	1187	1	0	0	0.1	0.1	2
405.5293	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.5428	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
412.5552	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.5708	1	10	2	1320.2	1	0	0	0.6	0.6	3
414.9028	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
419.1316	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
426.1575	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
427.1731	1	10	1	2619	1	0	0	0.5	0.5	4
429.8037	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.1824	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
438.2114	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
439.227	1	10	2	2663.7	1	0.7	0.99239	0.2	0.64892	1
441.9076	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.0199	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
450.0323	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.0468	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.0624	1	10	1	4806.7	1	0.6	0.13777	0.6	0.20665	2
457.874	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.6877	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.7001	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
466.7146	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.7302	1	10	2	2868.4	1	0.4	0.16534	0.9	0.94356	3
470.6105	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
475.1058	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
479.1182	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
481.1327	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
482.1483	1	10	1	2378.3	1	0.6	0.35071	0.7	0.77606	4
484.5291	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
487.9256	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
491.938	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
