onset	duration	value	responce	rt	good	a	bias	p	pv	ronda
143.5262	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
147.567	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
151.5746	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
152.589	1	10	2	1843.6	1	0	0	0.9	0.9	4
154.4348	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
158.8748	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
162.8824	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
163.8967	1	10	2	2494.3	1	0.6	0.86754	0.1	0.051311	1
166.4077	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
169.8499	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
173.8576	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
175.8697	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
176.884	1	10	1	1101.2	1	0.5	0.11541	0.5	0.11541	2
177.9982	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
181.9725	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
185.9801	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
187.9922	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
189.0066	1	10	2	1488.7	1	0.8	0.51765	0.5	0.57061	3
190.5032	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
193.0475	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
197.0551	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
202.077	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.0914	1	10	1	3628.6	1	0.5	0.37126	0.8	0.97126	4
206.7332	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
210.4082	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
214.4153	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
216.4279	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.4423	1	10	2	1442.6	1	0	0	0.8	0.8	1
218.889	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
221.4665	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
225.4908	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
226.5051	1	10	1	1126.7	1	0	0	0.8	0.8	2
227.6359	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
230.8121	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
234.8363	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
235.8507	1	10	2	1017.8	1	0	0	0.8	0.8	3
236.8817	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
239.7419	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
243.7661	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.7805	1	10	1	1074.2	1	0	0	0.7	0.7	4
245.8614	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.6218	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.6392	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
256.6536	1	10	2	1106.4	1	0.8	0.5956	0.5	0.8824	1
257.7678	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
262.0082	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
266.0158	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.0279	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.0423	1	10	2	1713.4	1	0.4	0.0023016	0.9	0.83487	2
270.7717	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
273.4656	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.4732	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
279.4853	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.4997	1	10	2	2080.4	1	0.8	0.56862	0.9	0.9375	3
282.5949	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
286.852	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.8596	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.8717	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
293.8861	1	10	1	694.8	1	0.4	0.5974	0.7	0.89826	4
294.5845	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
297.9934	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
302.0011	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.0132	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.0275	1	10	2	1366.4	1	0	0	0.7	0.7	1
306.4077	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
309.2513	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
316.2688	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.2831	1	10	1	1197.7	1	0	0	0.6	0.6	2
318.4971	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.5213	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.5455	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.5599	1	10	1	1353.9	1	0	0	0.8	0.8	3
328.9235	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.8812	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.9054	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.9198	1	10	2	987.7	1	0	0	0.1	0.1	4
338.9176	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
341.944	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.9683	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
346.9826	1	10	1	1444.4	1	0.8	0.45579	0.1	0.0625	1
348.4294	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
351.9381	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
355.9457	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
357.9578	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
358.9722	1	10	2	1073	1	0.7	0.27231	0.6	0.30205	2
360.0531	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.4099	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.4175	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
373.4395	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.4538	1	10	2	1576.8	1	0.6	0.33696	0.1	0.03125	3
376.0336	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
379.7585	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
383.7661	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
385.7782	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
386.7926	1	10	1	1471	1	0.8	0.14195	0.3	0.0625	4
388.2726	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
391.1161	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.1237	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
397.1359	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
398.1502	1	10	2	1510.1	1	0	0	0.4	0.4	1
399.6635	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.1223	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
407.1466	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.1609	1	10	1	1797.1	1	0	0	0.3	0.3	2
409.9735	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.7816	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
417.8058	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.8202	1	10	1	937.4	1	0	0	0.7	0.7	3
419.768	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
424.1082	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
431.1257	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
432.14	1	10	1	991.1	1	0	0	0.7	0.7	4
433.1378	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.2618	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
441.286	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
442.3004	1	10	2	1555.7	1	0.7	0.70503	0.4	0.64507	1
443.8635	1	20	4	1514.5	1	n/a	n/a	n/a	n/a	n/a
446.6406	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
450.6482	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.6769	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.6913	1	10	1	1983.2	1	0.7	0.59707	0.4	0.39316	2
455.6868	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.0768	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
464.0844	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
466.1132	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
467.1276	1	10	2	1576.5	1	0.6	0.088756	0.7	0.38313	3
468.7073	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.7316	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
476.7392	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
478.7679	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
479.7823	1	10	2	2311.1	1	0.4	0.44369	0.3	0.12913	4
482.1103	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
486.3341	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
490.3417	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
