onset	duration	value	response	rt	good	a	bias	p	pv	ronda
116.174	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
123.1916	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
124.206	1	10	1	2799	1	0	0	0.1	0.1	3
127.0164	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
130.0597	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
134.0674	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
135.0818	1	10	1	1248.8	1	0	0	0.9	0.9	4
136.3457	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
138.9565	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
142.9642	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
143.9786	1	10	1	3726.8	1	0.8	0.58602	0.2	0.0625	1
147.7203	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
150.6305	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
154.6382	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
156.6504	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
157.6648	1	10	2	2506.6	1	0.6	0.63675	0.3	0.20513	2
160.1759	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
164.2002	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
168.208	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
170.2201	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
171.2345	1	10	1	2015	1	0.8	0.02664	0.9	0.60656	3
173.2634	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
176.2068	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
180.2145	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
185.2366	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
186.2511	1	10	1	1866.4	1	0.4	0.44158	0.8	0.96105	4
188.1302	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
190.8741	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.8818	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
196.894	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
197.9084	1	10	2	2103.5	1	0	0	0.6	0.6	1
200.0204	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
203.2465	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
207.2709	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
208.2853	1	10	1	1263.2	1	0	0	0.7	0.7	2
209.5657	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
212.9914	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
217.0158	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
218.0302	1	10	2	1463.2	1	0	0	0.3	0.3	3
219.5102	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
222.3872	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
226.4115	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
227.4259	1	10	2	2458.2	1	0	0	0.8	0.8	4
229.8871	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
234.2441	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
241.2617	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
242.2762	1	10	2	2851.5	1	0.4	0.33925	0.1	0.020833	1
245.1364	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.928	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
252.9357	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
254.9479	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
255.9623	1	10	1	2526.7	1	0.4	0.9917	0.1	0.16114	2
258.5066	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
262.1485	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
266.1562	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
268.1684	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
269.1828	1	10	1	1976.4	1	0.5	0.83878	0.2	0.23878	3
271.1618	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
274.022	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.0298	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
280.042	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
281.0564	1	10	2	1655.8	1	0.7	0.58286	0.4	0.36001	4
282.7193	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
285.9288	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
289.9366	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.9487	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
292.9632	1	10	1	1592.5	1	0	0	0.8	0.8	1
294.5596	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
298.6338	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
305.6515	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
306.6659	1	10	2	2926	1	0	0	0.8	0.8	2
309.6094	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.1847	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
317.2091	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
318.2235	1	10	2	1177.3	1	0	0	0.1	0.1	3
319.4042	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.0461	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.0704	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
328.0848	1	10	1	1832.6	1	0	0	0.8	0.8	4
329.9307	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
333.1901	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.2145	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.2289	1	10	2	1868	1	0.7	0.95863	0.2	0.57015	1
340.108	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
343.5171	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.5248	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
349.537	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
350.5514	1	10	1	3489.6	1	0.6	0.84274	0.5	0.96875	2
354.0436	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
357.6356	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.6434	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
366.6655	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
367.6799	1	10	2	886.6	1	0.7	0.044883	0.7	0.10473	3
368.5779	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.1222	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
375.1292	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.1421	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.1566	1	10	1	1824.8	1	0.5	0.79167	0.3	0.39167	4
379.9858	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
383.8605	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.8682	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
389.8804	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.8948	1	10	1	1301.4	1	0	0	0.7	0.7	1
392.2086	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
395.917	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
399.9413	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.9557	1	10	1	941.3	1	0	0	0.8	0.8	2
401.9036	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
405.5289	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
409.5532	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.5676	1	10	1	2915.4	1	0	0	0.3	0.3	3
413.4944	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
417.0864	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
424.1041	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.1185	1	10	1	1317.5	1	0	0	0.8	0.8	4
426.4489	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.2427	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.267	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.2814	1	10	1	1376.5	1	0.6	0.13309	0.8	0.69963	1
435.6617	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.1018	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.1095	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.1383	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.1527	1	10	1	2572.3	1	0.4	0.11616	0.5	0.24411	2
449.7303	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.0396	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.0473	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.0761	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
460.0905	1	10	2	2641.5	1	0.7	0.68497	0.5	0.9316	3
462.7346	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
466.4597	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
470.4674	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.4962	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.5106	1	10	1	1559.3	1	0.4	0.4336	0.7	0.78907	4
475.0738	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
477.6015	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
481.6092	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
