onset	duration	value	response	rt	good	a	bias	p	pv	ronda
75.9266	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
80.3885	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
84.4009	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
86.4155	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
87.4311	1	10	2	2263	1	0.8	0.77563	0.3	0.60253	4
89.712	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
93.6578	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
97.6703	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
99.6848	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
100.7004	1	10	2	1339.7	1	0	0	0.4	0.4	1
102.049	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
105.6618	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
109.6742	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
110.6898	1	10	2	901.8	1	0	0	0.3	0.3	2
111.6055	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
114.902	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
121.9113	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
122.9269	1	10	2	1015.6	1	0	0	0.1	0.1	3
123.9591	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
128.4544	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
132.4668	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
133.4824	1	10	1	1189.4	1	0	0	0.7	0.7	4
134.6811	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
137.7945	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
141.8069	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
142.8225	1	10	2	2944.8	1	0.6	0.37415	0.1	0.03125	1
145.7694	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
149.4155	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
153.428	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
155.4425	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
156.4581	1	10	2	2807.6	1	0.5	0.090659	0.6	0.29066	2
159.2718	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
161.8024	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
165.8149	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
167.8294	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
168.845	1	10	2	2353.1	1	0.7	0.52986	0.5	0.56967	3
171.2092	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
174.1893	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
178.2018	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
183.2131	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
184.2287	1	10	1	1032.4	1	0.4	0.38041	0.8	0.92027	4
185.2776	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
188.2578	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
192.2702	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
194.2848	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
195.3004	1	10	1	1461.9	1	0	0	0.7	0.7	1
196.7655	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
200.3284	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
204.3408	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
205.3564	1	10	2	921.3	1	0	0	0.1	0.1	2
206.2887	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
209.0025	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
213.015	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
214.0306	1	10	1	819.5	1	0	0	0.7	0.7	3
214.863	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
219.1585	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
223.1709	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
224.1865	1	10	2	1299.5	1	0	0	0.4	0.4	4
225.5018	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
229.9138	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
236.923	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
237.9386	1	10	2	2926.2	1	0.7	0.60409	0.4	0.40954	1
240.8689	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
244.8646	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
248.877	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
250.8916	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
251.9072	1	10	1	3698.6	1	0.8	0.76793	0.2	0.071729	2
255.6199	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
258.4336	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
262.446	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
264.4606	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
265.4762	1	10	2	1938.9	1	0.4	0.56056	0.2	0.040372	3
267.4241	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
271.4032	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
275.4157	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
277.4302	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
278.4458	1	10	1	3386.7	1	0.7	0.59651	0.3	0.058517	4
281.8422	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
284.7225	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
288.7349	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
290.7494	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
291.765	1	10	2	986.8	1	0	0	0.1	0.1	1
292.764	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
295.9939	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
303.0198	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
304.0354	1	10	2	891.2	1	0	0	0.1	0.1	2
304.9344	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
308.5307	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.5431	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.5587	1	10	2	990.6	1	0	0	0.1	0.1	3
314.5576	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
318.6866	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
322.699	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
323.7146	1	10	2	1081.4	1	0	0	0.1	0.1	4
324.8134	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
327.9768	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
331.9892	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
333.0048	1	10	1	2667.2	1	0.5	0.29899	0.9	0.975	1
335.6853	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
338.6321	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.6446	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
344.6591	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
345.6747	1	10	2	2459.4	1	0.4	0.87126	0.1	0.080843	2
348.1388	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
352.634	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.6464	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
361.6745	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
362.69	1	10	2	4167.7	1	0.7	0.69984	0.6	0.95833	3
366.869	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.7482	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
374.7606	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
376.7752	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
377.7908	1	10	1	3511.1	1	0.7	0.64048	0.5	0.82778	4
381.3204	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
384.5003	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.5127	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
390.5273	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
391.5429	1	10	1	1281.4	1	0	0	0.9	0.9	1
392.8415	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.4877	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.5001	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
401.5157	1	10	1	2972.7	1	0	0	0.5	0.5	2
404.4958	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
408.5582	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
412.5707	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
413.5862	1	10	1	1271	1	0	0	0.7	0.7	3
414.8682	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
418.248	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
425.2739	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
426.2895	1	10	2	990.8	1	0	0	0.1	0.1	4
427.2884	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
430.0022	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
434.0313	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
435.0469	1	10	2	1280.2	1	0.4	0.79129	0.1	0.027526	1
436.3289	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
440.1581	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
444.1706	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
446.1851	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
447.2007	1	10	1	4003.4	1	0.7	0.96925	0.1	0.26157	2
451.2131	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.9602	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.9726	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
459.9872	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.0028	1	10	2	3780.1	1	0.7	0.48723	0.1	0.041667	3
464.7988	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
469.294	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
473.3064	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
475.321	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
476.3366	1	10	2	5103.4	1	0.5	0.38927	0.6	0.58927	4
481.4478	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
484.0284	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
488.0409	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
