onset	duration	value	response	rt	good	TMSips	TMSppc	TMSvertex	a	bias	p	pv	ronda
1288.3362	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1289.7932	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1289.8932	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1290.1026	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1292.1192	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1294.1358	1	10	875.5	875.5	1	1	0	0	0.4	0.85086	0.1	0.067239	34
1295.019	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1296.104	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1296.204	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1296.419	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1298.4356	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1300.452	1	10	655.1	655.1	1	1	0	0	0.4	0.2623	0.7	0.67486	35
1301.1188	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1302.7588	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1302.8588	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1303.0686	1	30	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1305.0852	1	40	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1307.1016	1	10	741.4	741.4	1	1	0	0	0.5	0.44385	0.1	0.025	36
1307.8516	1	20	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1309.8406	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1309.9406	1	80	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1310.1516	1	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
