onset	duration	value	response	rt	good	a	bias	p	pv	ronda
306.9363	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
310.944	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
312.9562	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
313.9706	1	10	2	1938.9	1	0	0	0.3	0.3	1
315.9163	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
318.7267	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
325.7443	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
326.7588	1	10	1	1440.9	1	0	0	0.4	0.4	2
328.2055	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
332.1301	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
336.1545	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
337.1689	1	10	1	1505.5	1	0	0	0.3	0.3	3
338.6822	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
342.9892	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
347.0136	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
348.028	1	10	2	1433.5	1	0	0	0.7	0.7	4
349.4748	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
352.2187	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
356.243	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
357.2574	1	10	2	3418.6	1	0.6	0.76585	0.5	0.89878	1
360.6831	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
364.9403	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
368.948	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
370.9602	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
371.9746	1	10	1	3337.3	1	0.7	0.1658	0.7	0.38687	2
375.3172	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
378.7595	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
382.7672	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
387.7894	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
388.8038	1	10	1	3346.5	1	0.6	0.89605	0.1	0.094082	3
392.1629	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
396.4367	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
400.4445	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
402.4567	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
403.4711	1	10	1	4042.8	1	0.7	0.16266	0.7	0.37954	4
407.5287	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
410.9211	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
414.9288	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
416.941	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
417.9554	1	10	2	2189.8	1	0	0	0.1	0.1	1
420.1505	1	20	4	1898	1	n/a	n/a	n/a	n/a	n/a
424.2581	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
428.2824	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
429.2968	1	10	2	1453.4	1	0	0	0.3	0.3	2
430.7602	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
433.7369	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
437.7613	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
438.7757	1	10	1	2709.4	1	0	0	0.8	0.8	3
441.5029	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
445.7601	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
452.7778	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
453.7922	1	10	2	667.7	1	0	0	0.1	0.1	4
454.474	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
457.7833	1	31	-99	-99	1	n/a	n/a	n/a	n/a	n/a
461.8077	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
462.8221	1	10	1	1746.2	1	0.6	0.64752	0.2	0.03125	1
464.5848	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
468.6591	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
472.6668	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
474.6956	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
475.71	1	10	1	1253.2	1	0.5	0.8524	0.1	0.052396	2
476.9739	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
480.4661	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
484.4738	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
486.5026	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
487.517	1	10	2	4203.4	1	0.4	0.68262	0.3	0.28841	3
491.7243	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
495.4161	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
499.4238	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
501.4526	1	9	-99	-99	1	n/a	n/a	n/a	n/a	n/a
502.467	1	10	2	3344.3	1	0.8	0.091236	0.8	0.36494	4
505.8262	1	20	-99	-99	1	n/a	n/a	n/a	n/a	n/a
509.9503	1	30	-99	-99	1	n/a	n/a	n/a	n/a	n/a
513.9581	1	40	-99	-99	1	n/a	n/a	n/a	n/a	n/a
